Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2016-10-26,01:00,Jundiaí - Centro,SP35,FMC,9.0,ug/m3,manual
2016-11-01,01:00,Jundiaí - Centro,SP35,FMC,16.0,ug/m3,manual
2016-11-07,01:00,Jundiaí - Centro,SP35,FMC,13.0,ug/m3,manual
2016-11-13,01:00,Jundiaí - Centro,SP35,FMC,8.0,ug/m3,manual
2016-11-19,01:00,Jundiaí - Centro,SP35,FMC,6.0,ug/m3,manual
2016-11-25,01:00,Jundiaí - Centro,SP35,FMC,11.0,ug/m3,manual
2016-12-01,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
2016-12-07,01:00,Jundiaí - Centro,SP35,FMC,6.0,ug/m3,manual
2016-12-13,01:00,Jundiaí - Centro,SP35,FMC,10.0,ug/m3,manual
2016-12-19,01:00,Jundiaí - Centro,SP35,FMC,5.0,ug/m3,manual
2016-12-27,01:00,Jundiaí - Centro,SP35,FMC,9.0,ug/m3,manual
2017-02-18,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
2017-02-24,01:00,Jundiaí - Centro,SP35,FMC,29.0,ug/m3,manual
2017-03-02,01:00,Jundiaí - Centro,SP35,FMC,24.0,ug/m3,manual
2017-03-08,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2017-03-14,01:00,Jundiaí - Centro,SP35,FMC,10.0,ug/m3,manual
2017-03-20,01:00,Jundiaí - Centro,SP35,FMC,7.0,ug/m3,manual
2017-03-26,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2017-04-01,01:00,Jundiaí - Centro,SP35,FMC,7.0,ug/m3,manual
2017-04-07,01:00,Jundiaí - Centro,SP35,FMC,14.0,ug/m3,manual
2017-04-13,01:00,Jundiaí - Centro,SP35,FMC,13.0,ug/m3,manual
2017-05-07,01:00,Jundiaí - Centro,SP35,FMC,8.0,ug/m3,manual
2017-05-13,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2017-05-31,01:00,Jundiaí - Centro,SP35,FMC,25.0,ug/m3,manual
2017-06-12,01:00,Jundiaí - Centro,SP35,FMC,40.0,ug/m3,manual
2017-06-18,01:00,Jundiaí - Centro,SP35,FMC,29.0,ug/m3,manual
2017-06-24,01:00,Jundiaí - Centro,SP35,FMC,42.0,ug/m3,manual
2017-06-30,01:00,Jundiaí - Centro,SP35,FMC,31.0,ug/m3,manual
2017-07-12,01:00,Jundiaí - Centro,SP35,FMC,25.0,ug/m3,manual
2017-07-18,01:00,Jundiaí - Centro,SP35,FMC,11.0,ug/m3,manual
2017-07-24,01:00,Jundiaí - Centro,SP35,FMC,29.0,ug/m3,manual
2017-07-30,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2017-08-05,01:00,Jundiaí - Centro,SP35,FMC,7.0,ug/m3,manual
2017-08-11,01:00,Jundiaí - Centro,SP35,FMC,16.0,ug/m3,manual
2017-08-17,01:00,Jundiaí - Centro,SP35,FMC,20.0,ug/m3,manual
2017-08-23,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2017-08-29,01:00,Jundiaí - Centro,SP35,FMC,20.0,ug/m3,manual
2017-09-04,01:00,Jundiaí - Centro,SP35,FMC,31.0,ug/m3,manual
2017-09-10,01:00,Jundiaí - Centro,SP35,FMC,26.0,ug/m3,manual
2017-09-16,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2017-09-22,01:00,Jundiaí - Centro,SP35,FMC,58.0,ug/m3,manual
2017-09-28,01:00,Jundiaí - Centro,SP35,FMC,49.0,ug/m3,manual
2017-10-04,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2017-10-10,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2017-10-16,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2017-10-22,01:00,Jundiaí - Centro,SP35,FMC,14.0,ug/m3,manual
2017-10-28,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2017-12-03,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2017-12-09,01:00,Jundiaí - Centro,SP35,FMC,24.0,ug/m3,manual
2017-12-15,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2017-12-21,01:00,Jundiaí - Centro,SP35,FMC,11.0,ug/m3,manual
2017-12-27,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2017-02-18,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
2017-02-24,01:00,Jundiaí - Centro,SP35,FMC,29.0,ug/m3,manual
2017-03-02,01:00,Jundiaí - Centro,SP35,FMC,24.0,ug/m3,manual
2017-03-08,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2017-03-14,01:00,Jundiaí - Centro,SP35,FMC,10.0,ug/m3,manual
2017-03-20,01:00,Jundiaí - Centro,SP35,FMC,7.0,ug/m3,manual
2017-03-26,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2017-04-01,01:00,Jundiaí - Centro,SP35,FMC,7.0,ug/m3,manual
2017-04-07,01:00,Jundiaí - Centro,SP35,FMC,14.0,ug/m3,manual
2017-04-13,01:00,Jundiaí - Centro,SP35,FMC,13.0,ug/m3,manual
2017-05-07,01:00,Jundiaí - Centro,SP35,FMC,8.0,ug/m3,manual
2017-05-13,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2017-05-31,01:00,Jundiaí - Centro,SP35,FMC,25.0,ug/m3,manual
2017-06-12,01:00,Jundiaí - Centro,SP35,FMC,40.0,ug/m3,manual
2017-06-18,01:00,Jundiaí - Centro,SP35,FMC,29.0,ug/m3,manual
2017-06-24,01:00,Jundiaí - Centro,SP35,FMC,42.0,ug/m3,manual
2017-06-30,01:00,Jundiaí - Centro,SP35,FMC,31.0,ug/m3,manual
2017-07-12,01:00,Jundiaí - Centro,SP35,FMC,25.0,ug/m3,manual
2017-07-18,01:00,Jundiaí - Centro,SP35,FMC,11.0,ug/m3,manual
2017-07-24,01:00,Jundiaí - Centro,SP35,FMC,29.0,ug/m3,manual
2017-07-30,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2017-08-05,01:00,Jundiaí - Centro,SP35,FMC,7.0,ug/m3,manual
2017-08-11,01:00,Jundiaí - Centro,SP35,FMC,16.0,ug/m3,manual
2017-08-17,01:00,Jundiaí - Centro,SP35,FMC,20.0,ug/m3,manual
2017-08-23,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2017-08-29,01:00,Jundiaí - Centro,SP35,FMC,20.0,ug/m3,manual
2017-09-04,01:00,Jundiaí - Centro,SP35,FMC,31.0,ug/m3,manual
2017-09-10,01:00,Jundiaí - Centro,SP35,FMC,26.0,ug/m3,manual
2017-09-16,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2017-09-22,01:00,Jundiaí - Centro,SP35,FMC,58.0,ug/m3,manual
2017-09-28,01:00,Jundiaí - Centro,SP35,FMC,49.0,ug/m3,manual
2017-10-04,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2017-10-10,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2017-10-16,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2017-10-22,01:00,Jundiaí - Centro,SP35,FMC,14.0,ug/m3,manual
2017-10-28,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2017-12-03,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2017-12-09,01:00,Jundiaí - Centro,SP35,FMC,24.0,ug/m3,manual
2017-12-15,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2017-12-21,01:00,Jundiaí - Centro,SP35,FMC,11.0,ug/m3,manual
2017-12-27,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2018-01-06,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2018-01-12,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2018-01-18,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
2018-01-24,01:00,Jundiaí - Centro,SP35,FMC,21.0,ug/m3,manual
2018-01-30,01:00,Jundiaí - Centro,SP35,FMC,26.0,ug/m3,manual
2018-02-05,01:00,Jundiaí - Centro,SP35,FMC,12.0,ug/m3,manual
2018-02-23,01:00,Jundiaí - Centro,SP35,FMC,19.0,ug/m3,manual
2018-03-01,01:00,Jundiaí - Centro,SP35,FMC,16.0,ug/m3,manual
2018-03-07,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2018-04-06,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2018-04-24,01:00,Jundiaí - Centro,SP35,FMC,42.0,ug/m3,manual
2018-04-30,01:00,Jundiaí - Centro,SP35,FMC,26.0,ug/m3,manual
2018-05-06,01:00,Jundiaí - Centro,SP35,FMC,9.0,ug/m3,manual
2018-05-12,01:00,Jundiaí - Centro,SP35,FMC,9.0,ug/m3,manual
2018-05-18,01:00,Jundiaí - Centro,SP35,FMC,10.0,ug/m3,manual
2018-05-24,01:00,Jundiaí - Centro,SP35,FMC,15.0,ug/m3,manual
2018-05-30,01:00,Jundiaí - Centro,SP35,FMC,27.0,ug/m3,manual
2018-06-17,01:00,Jundiaí - Centro,SP35,FMC,22.0,ug/m3,manual
2018-06-23,01:00,Jundiaí - Centro,SP35,FMC,32.0,ug/m3,manual
2018-06-29,01:00,Jundiaí - Centro,SP35,FMC,58.0,ug/m3,manual
2018-07-17,01:00,Jundiaí - Centro,SP35,FMC,28.0,ug/m3,manual
2018-07-23,01:00,Jundiaí - Centro,SP35,FMC,18.0,ug/m3,manual
2018-07-29,01:00,Jundiaí - Centro,SP35,FMC,36.0,ug/m3,manual
2018-09-27,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2018-10-03,01:00,Jundiaí - Centro,SP35,FMC,20.0,ug/m3,manual
2018-10-09,01:00,Jundiaí - Centro,SP35,FMC,23.0,ug/m3,manual
2018-10-15,01:00,Jundiaí - Centro,SP35,FMC,11.0,ug/m3,manual
2018-10-21,01:00,Jundiaí - Centro,SP35,FMC,7.0,ug/m3,manual
2018-10-27,01:00,Jundiaí - Centro,SP35,FMC,7.0,ug/m3,manual
2018-11-02,01:00,Jundiaí - Centro,SP35,FMC,13.0,ug/m3,manual
2018-11-08,01:00,Jundiaí - Centro,SP35,FMC,10.0,ug/m3,manual
2018-11-20,01:00,Jundiaí - Centro,SP35,FMC,8.0,ug/m3,manual
